study_id,series_id,image_id,save_name,shape,shape_crop,window,crop_starts,photometric_interpreation,series_number,instance_number
6f43b168f0c8,3f464643978b,d41ceaca90bc,6f43b168f0c8_d41ceaca90bc.png,"(2330, 2846)","(2330, 2846)","(605.0, 3542.0)","(0, 0)",MONOCHROME2,4,1
ee8920d4faeb,86ff2046fdd3,d4233665595c,ee8920d4faeb_d4233665595c.png,"(2336, 2836)","(2336, 2836)","(1258.0, 14508.0)","(0, 0)",MONOCHROME1,1,1
ed9792ecb546,242fc7a8c773,d436ae99d4f8,ed9792ecb546_d436ae99d4f8.png,"(1140, 1387)","(1140, 1387)","(3.0, 4072.0)","(0, 0)",MONOCHROME2,1,1
d83df000b7a6,bcd603ee0d6d,d44325899888,d83df000b7a6_d44325899888.png,"(3052, 3052)","(3052, 3052)","(25.0, 3435.0)","(0, 0)",MONOCHROME2,4,1
d89e6a53c322,c0738df2e365,d443de6eb20b,d89e6a53c322_d443de6eb20b.png,"(3052, 3052)","(3052, 3052)","(63.0, 3436.0)","(0, 0)",MONOCHROME2,1,1
c251f8956347,613264387899,d4543383eeea,c251f8956347_d4543383eeea.png,"(2336, 2836)","(2336, 2836)","(1122.0, 14532.0)","(0, 0)",MONOCHROME1,2,1
de333ed072c8,ebf234b8eb22,d45db88b0625,de333ed072c8_d45db88b0625.png,"(2539, 3050)","(2539, 3050)","(133.0, 3764.0)","(0, 0)",MONOCHROME2,1,1
17c64a6e2c5a,f74fd505ce1f,d45dcc66aade,17c64a6e2c5a_d45dcc66aade.png,"(3488, 4256)","(3486, 4255)","(82.0, 3495.0)","(0, 0)",MONOCHROME2,1,1
8b18f1963aff,b77b11ce121f,d4600028f75c,8b18f1963aff_d4600028f75c.png,"(2544, 3056)","(2540, 3052)","(28.0, 2848.0)","(4, 0)",MONOCHROME2,1,1
f375191afe2d,81087e68a70c,d46ec73397be,f375191afe2d_d46ec73397be.png,"(1760, 2140)","(1713, 2130)","(107.0, 3566.0)","(1, 4)",MONOCHROME2,1,1
708fe734309c,1026af83a612,d470ced1f93f,708fe734309c_d470ced1f93f.png,"(1760, 2140)","(1633, 2020)","(786.0, 3429.0)","(41, 4)",MONOCHROME2,1,1
b807413abe93,3f714b0baf96,d4722809076b,b807413abe93_d4722809076b.png,"(3520, 4280)","(3117, 4034)","(41.0, 4036.0)","(403, 0)",MONOCHROME1,1001,1001
69f2bd2ac9ae,c52f7132eccf,d472f472b4e8,69f2bd2ac9ae_d472f472b4e8.png,"(3488, 4256)","(3486, 4255)","(5.0, 3575.0)","(0, 0)",MONOCHROME2,1,1
0adaae6adf1b,00efc263bc23,d479e8a775d6,0adaae6adf1b_d479e8a775d6.png,"(2330, 2846)","(2330, 2846)","(239.0, 3534.0)","(0, 0)",MONOCHROME2,1,1
a9df86ee71d5,f545c67d071a,d49812750c70,a9df86ee71d5_d49812750c70.png,"(3480, 4248)","(3480, 4248)","(108.0, 1609.0)","(0, 0)",MONOCHROME1,1,1
3920dc377214,510d84010632,d4a95c651918,3920dc377214_d4a95c651918.png,"(2539, 3050)","(2539, 3016)","(263.0, 3794.0)","(0, 0)",MONOCHROME2,1,1
2c84e6b44349,bd04318ae973,d4bce67cb700,2c84e6b44349_d4bce67cb700.png,"(3032, 3032)","(3029, 3028)","(2.0, 3558.0)","(0, 4)",MONOCHROME2,1,1
344a4e180010,df302c25f735,d4ccc9527fed,344a4e180010_d4ccc9527fed.png,"(2989, 2992)","(2989, 2991)","(73.0, 2710.0)","(0, 0)",MONOCHROME2,3,1
0a9da1fa077e,5f630ea983ac,d510dfa4b13d,0a9da1fa077e_d510dfa4b13d.png,"(2400, 2880)","(2352, 2879)","(930.0, 9563.0)","(24, 0)",MONOCHROME2,,
b0e043232ff9,561300b708c1,d510e6e49ca7,b0e043232ff9_d510e6e49ca7.png,"(3488, 4248)","(3487, 4247)","(16.0, 3363.0)","(0, 0)",MONOCHROME2,1,1
92aad2d01be8,60fe0c912619,d51cadde8626,92aad2d01be8_d51cadde8626.png,"(3488, 4256)","(3487, 4255)","(11.0, 3324.0)","(0, 0)",MONOCHROME2,1,2
e49338eaae4d,3e1169783f85,d52129d63a30,e49338eaae4d_d52129d63a30.png,"(2560, 3040)","(2560, 3040)","(85.0, 3620.0)","(0, 0)",MONOCHROME2,1,1
42f44ddfed3c,a3b38ac4ddae,d52a13a72a7d,42f44ddfed3c_d52a13a72a7d.png,"(2336, 2836)","(2336, 2836)","(1067.0, 14635.0)","(0, 0)",MONOCHROME1,5,1
bdb1576e18f7,479070b4340e,d5386c34152f,bdb1576e18f7_d5386c34152f.png,"(2012, 2012)","(2012, 2012)","(354.0, 4646.0)","(0, 0)",MONOCHROME2,7078,1
68d167b7ed15,a5dc62526e1e,d53cb59b665e,68d167b7ed15_d53cb59b665e.png,"(2712, 3408)","(2712, 3408)","(2907.0, 15911.0)","(0, 0)",MONOCHROME1,1,1
6bcea66a71ed,02472ad31883,d540d6c2a425,6bcea66a71ed_d540d6c2a425.png,"(2800, 3344)","(2800, 3344)","(270.0, 3475.0)","(0, 0)",MONOCHROME2,2,1
ec614c61cdc1,ee55cd72f5bc,d54bbcd40f15,ec614c61cdc1_d54bbcd40f15.png,"(3052, 3052)","(3052, 3052)","(156.0, 1495.0)","(0, 0)",MONOCHROME1,1,1
e4b50e7402c3,d289a11b2e85,d54f6204b044,e4b50e7402c3_d54f6204b044.png,"(2330, 2846)","(2330, 2846)","(197.0, 3628.0)","(0, 0)",MONOCHROME2,1,1
acc1d221470b,2fb70f351125,d55912de6e21,acc1d221470b_d55912de6e21.png,"(1760, 2140)","(1759, 2138)","(43.0, 3687.0)","(1, 0)",MONOCHROME2,1,1
8cf2f88c1831,cb3559ac3918,d55d4bf95360,8cf2f88c1831_d55d4bf95360.png,"(2991, 2992)","(2991, 2991)","(382.0, 3222.0)","(0, 0)",MONOCHROME2,1,1
f7b664c64cb3,1bd86060f8a9,d56ae2c39ca7,f7b664c64cb3_d56ae2c39ca7.png,"(2544, 3056)","(2339, 3023)","(7.0, 3044.0)","(202, 33)",MONOCHROME2,1,1
78509f1ae31c,a23d69e685e3,d5b218e08e3f,78509f1ae31c_d5b218e08e3f.png,"(3480, 4240)","(3480, 4240)","(107.0, 3264.0)","(0, 0)",MONOCHROME2,1,1
5c973dc7d507,d1654a87496d,d5b9b9f3ee57,5c973dc7d507_d5b9b9f3ee57.png,"(3006, 3006)","(3006, 3006)","(385.0, 3944.0)","(0, 0)",MONOCHROME2,1,1
6461ec480223,599dae0648d6,d5c17a1b24bd,6461ec480223_d5c17a1b24bd.png,"(2958, 2786)","(2957, 2784)","(184.0, 3551.0)","(0, 0)",MONOCHROME2,1,1
84ea93253e6a,f92570a08576,d5c7bb6ca545,84ea93253e6a_d5c7bb6ca545.png,"(3480, 4240)","(3410, 3589)","(5.0, 3647.0)","(0, 485)",MONOCHROME2,1,1
ba50bfcf4757,6e1875f4f160,d5c9a1bb5155,ba50bfcf4757_d5c9a1bb5155.png,"(2540, 2880)","(2400, 2880)","(1246.0, 9014.0)","(70, 0)",MONOCHROME2,,
d6338ff2cfd8,ae1234fc8511,d5ca04484172,d6338ff2cfd8_d5ca04484172.png,"(2336, 2740)","(2336, 2740)","(3001.0, 16127.0)","(0, 0)",MONOCHROME1,1,1
984ce6dfbc51,52482fd0ff34,d5e8403abea3,984ce6dfbc51_d5e8403abea3.png,"(3480, 4248)","(3381, 3684)","(12.0, 15369.0)","(88, 301)",MONOCHROME1,1,1
c4b86ed06eba,d4f5302c0af1,d5eb2202e59c,c4b86ed06eba_d5eb2202e59c.png,"(2336, 2836)","(2336, 2836)","(3971.0, 15630.0)","(0, 0)",MONOCHROME1,1,1
6317ee51a84e,e34e5965fa63,d5f0bdb57205,6317ee51a84e_d5f0bdb57205.png,"(2536, 3048)","(2536, 3048)","(54.0, 3716.0)","(0, 0)",MONOCHROME2,4,1
4b0811e67743,18e777c13fd8,d60459d04826,4b0811e67743_d60459d04826.png,"(2320, 2832)","(1951, 2417)","(100.0, 3685.0)","(169, 345)",MONOCHROME2,1,1
5ab46852e359,619f28e4b178,d60594828264,5ab46852e359_d60594828264.png,"(2991, 3001)","(2990, 2999)","(4.0, 3557.0)","(0, 0)",MONOCHROME2,1,1
eef237fc67b9,c7d0e78e81f8,d605a5741667,eef237fc67b9_d605a5741667.png,"(2874, 2808)","(2874, 2808)","(5184.0, 15586.0)","(0, 0)",MONOCHROME1,1,1
90128165c011,980bc4fd7127,d613c07a006e,90128165c011_d613c07a006e.png,"(2391, 2534)","(2391, 2534)","(97.0, 2942.0)","(0, 0)",MONOCHROME2,1,1
9eee6113cbea,43b99e47eb07,d61946759f4d,9eee6113cbea_d61946759f4d.png,"(2536, 3048)","(2536, 3048)","(1606.0, 14978.0)","(0, 0)",MONOCHROME1,2,1
71043aaa32c1,73d2911248f8,d61a43d5c520,71043aaa32c1_d61a43d5c520.png,"(3480, 4240)","(3480, 4240)","(156.0, 3560.0)","(0, 0)",MONOCHROME2,1,1
511f9a60ee5b,afdd47c2f73a,d61bf240956c,511f9a60ee5b_d61bf240956c.png,"(2243, 2580)","(2235, 2580)","(177.0, 7274.0)","(0, 0)",MONOCHROME2,,
7b54de3984e8,875297a1fda1,d61f54f774aa,7b54de3984e8_d61f54f774aa.png,"(3052, 3052)","(3052, 3052)","(373.0, 3321.0)","(0, 0)",MONOCHROME2,1,1
ee5af3809557,ddab31102011,d638bfcf071d,ee5af3809557_d638bfcf071d.png,"(2336, 2836)","(2336, 2836)","(5695.0, 15925.0)","(0, 0)",MONOCHROME1,1,1
ef90d5cec0ec,96155882d022,d63b0439fe6b,ef90d5cec0ec_d63b0439fe6b.png,"(3488, 4256)","(3486, 4255)","(54.0, 3576.0)","(0, 0)",MONOCHROME2,1,1
6f6999ed34a6,e57526cce219,d644b6f2cbfa,6f6999ed34a6_d644b6f2cbfa.png,"(3480, 4240)","(3480, 4240)","(56.0, 3550.0)","(0, 0)",MONOCHROME2,1,1
52ced5f7e2b3,32e4c3e9c3f9,d64b8920a193,52ced5f7e2b3_d64b8920a193.png,"(2395, 2976)","(2394, 2974)","(64.0, 3553.0)","(0, 0)",MONOCHROME2,1,1
fa2e157f2acc,b5684db128e4,d64f150c2227,fa2e157f2acc_d64f150c2227.png,"(2330, 2735)","(2330, 2735)","(155.0, 3465.0)","(0, 0)",MONOCHROME2,1,1
d261ac4d6627,4488c96b093c,d653aa376299,d261ac4d6627_d653aa376299.png,"(3052, 3020)","(3052, 3020)","(124.0, 1486.0)","(0, 0)",MONOCHROME1,1,1
b4ffce3b60b9,33b15e5fecc3,d664645b5052,b4ffce3b60b9_d664645b5052.png,"(3480, 4248)","(3480, 4248)","(159.0, 3594.0)","(0, 0)",MONOCHROME2,1,1
ecb8f4c2606c,c53d7b8978b7,d668e03169fb,ecb8f4c2606c_d668e03169fb.png,"(2330, 2616)","(2330, 2616)","(87.0, 2572.0)","(0, 0)",MONOCHROME2,1,1
4a759252b405,e538ba30e4f9,d66def7ad874,4a759252b405_d66def7ad874.png,"(3052, 3052)","(3052, 3052)","(63.0, 1505.0)","(0, 0)",MONOCHROME1,1,1
0c7570079a16,02ae104fcab5,d6742f8a921b,0c7570079a16_d6742f8a921b.png,"(2520, 3032)","(2517, 3022)","(1482.0, 3448.0)","(0, 10)",MONOCHROME2,1,1
2b8680eba187,4d2871000174,d67e15fad409,2b8680eba187_d67e15fad409.png,"(2520, 3032)","(2516, 3022)","(1540.0, 3373.0)","(4, 0)",MONOCHROME2,1,1
28e1a974995b,9787c6ccf80b,d69a7e63c358,28e1a974995b_d69a7e63c358.png,"(2520, 3032)","(2518, 2690)","(1579.0, 3235.0)","(2, 342)",MONOCHROME2,1,1
8d6424e7fe13,48c273cb6e3d,d69d5e7600e2,8d6424e7fe13_d69d5e7600e2.png,"(2801, 2802)","(2801, 2801)","(30.0, 2633.0)","(0, 0)",MONOCHROME2,1,1
aa6f86d26781,8fbba5c62b9a,d69fcf5356a5,aa6f86d26781_d69fcf5356a5.png,"(2336, 2836)","(2336, 2836)","(874.0, 14883.0)","(0, 0)",MONOCHROME1,3,1
816ff8fa8f42,b34f37437cb9,d6a56e79a52d,816ff8fa8f42_d6a56e79a52d.png,"(2320, 2828)","(2320, 2828)","(10.0, 167.0)","(0, 0)",MONOCHROME2,1,1
78258aa63d76,fb34454001d6,d6a941d331ce,78258aa63d76_d6a941d331ce.png,"(2614, 2982)","(2614, 2982)","(16.0, 3093.0)","(0, 0)",MONOCHROME2,1,1
f00ed1bca2c4,f4eca2961367,d6ab7b6fd285,f00ed1bca2c4_d6ab7b6fd285.png,"(3480, 4240)","(3476, 4240)","(69.0, 3750.0)","(0, 0)",MONOCHROME2,1,1
efff0a2821eb,922b56540dd9,d6ae3b32db56,efff0a2821eb_d6ae3b32db56.png,"(2991, 2992)","(2991, 2991)","(37.0, 2526.0)","(0, 0)",MONOCHROME2,1,1
7ce1ebc880e0,f7b3d120d494,d6b9c7d34e75,7ce1ebc880e0_d6b9c7d34e75.png,"(2544, 3056)","(2541, 3052)","(22.0, 3397.0)","(0, 4)",MONOCHROME2,1,1
850c52c535e1,909a2e9120a6,d6bc119113e3,850c52c535e1_d6bc119113e3.png,"(3052, 3052)","(2782, 3052)","(92.0, 1562.0)","(0, 0)",MONOCHROME1,1,1
95fd7cfafd10,f1dbc05c4952,d6bf0facd8c1,95fd7cfafd10_d6bf0facd8c1.png,"(3480, 4240)","(3480, 4043)","(268.0, 1918.0)","(0, 0)",MONOCHROME1,1,1
6b16f7f2065b,2473123650f2,d6c24f4ad992,6b16f7f2065b_d6c24f4ad992.png,"(3480, 4248)","(3480, 4248)","(50.0, 3275.0)","(0, 0)",MONOCHROME2,1,1
4991160776f9,11f9a8cfc5d6,d6f42229ae9d,4991160776f9_d6f42229ae9d.png,"(3480, 4240)","(3219, 3402)","(13.0, 203.0)","(136, 87)",MONOCHROME2,1,1
7e4e45a6428c,5c7f3536968e,d6fd4e6aa2fc,7e4e45a6428c_d6fd4e6aa2fc.png,"(2336, 2836)","(2336, 2833)","(9436.0, 17795.0)","(0, 0)",MONOCHROME1,1,1
067d0d1495a8,fda9983b3682,d711aaf80ece,067d0d1495a8_d711aaf80ece.png,"(2436, 3032)","(2436, 3032)","(3415.0, 64386.0)","(0, 0)",MONOCHROME1,1,1
52e53caba881,7897318855cc,d71363e4fef1,52e53caba881_d71363e4fef1.png,"(2436, 3032)","(2436, 3032)","(3941.0, 64218.0)","(0, 0)",MONOCHROME1,1,1
156e6297a136,6b5e4a0448e7,d7139cb21860,156e6297a136_d7139cb21860.png,"(2492, 2488)","(2491, 2488)","(6009.0, 16155.0)","(1, 0)",MONOCHROME1,1,1
ba29ba23321b,f0eab0852641,d71d584d4376,ba29ba23321b_d71d584d4376.png,"(2540, 2880)","(2400, 2880)","(666.0, 14950.0)","(70, 0)",MONOCHROME2,,
abfcd1e7c6d0,97d108a17a70,d72161acbb0e,abfcd1e7c6d0_d72161acbb0e.png,"(2800, 3408)","(2800, 3408)","(1411.0, 14541.0)","(0, 0)",MONOCHROME1,1,1
7c5406d6328c,05fa0c83ecd1,d72207ab9655,7c5406d6328c_d72207ab9655.png,"(2539, 3050)","(2539, 3028)","(344.0, 3756.0)","(0, 18)",MONOCHROME2,1,1
db2c984ad877,3d80da9ee127,d72eee691860,db2c984ad877_d72eee691860.png,"(3480, 4240)","(3480, 4240)","(117.0, 3791.0)","(0, 0)",MONOCHROME2,1,1
fb24a702b87b,86d70f4dfbd8,d7353d147f2c,fb24a702b87b_d7353d147f2c.png,"(2117, 2505)","(2117, 2505)","(286.0, 3514.0)","(0, 0)",MONOCHROME2,1,1
e6f748dd52bf,a4ca7abf0ade,d737a0d185e4,e6f748dd52bf_d737a0d185e4.png,"(2136, 2877)","(2065, 2811)","(98.0, 3277.0)","(6, 65)",MONOCHROME2,3,1
2938b11fe3f2,1ea94b2e5817,d74b9368cbe5,2938b11fe3f2_d74b9368cbe5.png,"(2828, 2320)","(2828, 2320)","(9.0, 242.0)","(0, 0)",MONOCHROME2,1,1
c58f890db01a,f7bf6963b9e3,d74ef8961bff,c58f890db01a_d74ef8961bff.png,"(3032, 3032)","(3029, 3028)","(5.0, 3798.0)","(0, 4)",MONOCHROME2,5,1
0496e1b97269,2822eefc5a35,d753258c7ae2,0496e1b97269_d753258c7ae2.png,"(3480, 4240)","(3480, 4240)","(73.0, 3595.0)","(0, 0)",MONOCHROME2,1,1
33a89772f781,b5bc25863211,d757723d3d08,33a89772f781_d757723d3d08.png,"(2800, 3408)","(2800, 3408)","(1680.0, 15320.0)","(0, 0)",MONOCHROME1,1,1
d0ffd8ac78ea,949826603728,d787c9bd4fa8,d0ffd8ac78ea_d787c9bd4fa8.png,"(3480, 4240)","(3480, 4240)","(162.0, 3944.0)","(0, 0)",MONOCHROME2,1,1
436fa63e29e2,78985b4d96a3,d78a5e749b78,436fa63e29e2_d78a5e749b78.png,"(3480, 4240)","(3480, 4240)","(1.0, 214.0)","(0, 0)",MONOCHROME2,1,1
92a134ec6693,2b68e75d8c7e,d79b606c8afb,92a134ec6693_d79b606c8afb.png,"(3480, 4248)","(3480, 4248)","(35.0, 3627.0)","(0, 0)",MONOCHROME2,1,1
ab2560a15171,140fae2e0bb3,d7a2083fec46,ab2560a15171_d7a2083fec46.png,"(3520, 4280)","(3505, 4280)","(45.0, 4060.0)","(15, 0)",MONOCHROME1,1001,1001
60ee48e72980,5719bd42fcde,d7bd07106cd1,60ee48e72980_d7bd07106cd1.png,"(3480, 4248)","(3480, 4248)","(519.0, 3523.0)","(0, 0)",MONOCHROME2,1,1
263e1aad5f55,fd4a02fffcc0,d7bfa952bccd,263e1aad5f55_d7bfa952bccd.png,"(4891, 4020)","(4891, 4019)","(39.0, 4051.0)","(0, 0)",MONOCHROME2,1,1
345f41e15373,9f2837fd8064,d7ca13e45fec,345f41e15373_d7ca13e45fec.png,"(2330, 2846)","(2330, 2846)","(717.0, 3626.0)","(0, 0)",MONOCHROME2,3,1
9d66cc2c906f,fa6c1d2e82d5,d7cd649d9c82,9d66cc2c906f_d7cd649d9c82.png,"(2874, 2840)","(2874, 2840)","(344.0, 3290.0)","(0, 0)",MONOCHROME2,1,1
3bb35461687d,3367e45fb36e,d7d0138bede7,3bb35461687d_d7d0138bede7.png,"(2776, 3079)","(2776, 3079)","(100.0, 2886.0)","(0, 0)",MONOCHROME2,1,1
597f5f3f8751,73a95ee0fb55,d7d3e4f7c2a1,597f5f3f8751_d7d3e4f7c2a1.png,"(2544, 3056)","(2529, 2980)","(199.0, 3636.0)","(0, 72)",MONOCHROME2,1,1
25710be5e0bb,f422caf7b43d,d7db812249f2,25710be5e0bb_d7db812249f2.png,"(1760, 2140)","(1760, 2138)","(22.0, 3622.0)","(0, 0)",MONOCHROME2,1,1
43c65f4830dc,13d5e251e1ff,d7dba10f4f14,43c65f4830dc_d7dba10f4f14.png,"(2991, 2992)","(2991, 2991)","(14.0, 2468.0)","(0, 0)",MONOCHROME2,1,1
75ed74f9f238,fe072d38dd30,d7f1c5cc28ba,75ed74f9f238_d7f1c5cc28ba.png,"(2539, 3050)","(2539, 3050)","(91.0, 3686.0)","(0, 0)",MONOCHROME2,1,1
94df074651a2,bfc2f497699d,d7f362e50e67,94df074651a2_d7f362e50e67.png,"(3520, 4280)","(3502, 4280)","(42.0, 4037.0)","(18, 0)",MONOCHROME1,1001,1001
11858d1119d0,aaf62f12a7ff,d7fce155ce7c,11858d1119d0_d7fce155ce7c.png,"(3480, 4248)","(3480, 4248)","(131.0, 3486.0)","(0, 0)",MONOCHROME2,1,1
b74f12b5ba5f,f1ab24ebf463,d8067f44e3a5,b74f12b5ba5f_d8067f44e3a5.png,"(2860, 2677)","(2855, 2677)","(782.0, 3896.0)","(0, 0)",MONOCHROME2,1,1
08493873ea34,5ff52fce95d9,d80896edf7a7,08493873ea34_d80896edf7a7.png,"(2520, 3032)","(2517, 3024)","(2101.0, 3700.0)","(0, 4)",MONOCHROME2,1,1
132141473871,c18eb162c044,d8234d413098,132141473871_d8234d413098.png,"(3480, 4248)","(3480, 4248)","(655.0, 13190.0)","(0, 0)",MONOCHROME1,1,1
fdf9cb6b052d,a488427aba47,d824859c732d,fdf9cb6b052d_d824859c732d.png,"(2681, 3284)","(2681, 3284)","(30.0, 2669.0)","(0, 0)",MONOCHROME2,1,1
83088a9ca2d2,2ee7cce3470e,d83c7151ca95,83088a9ca2d2_d83c7151ca95.png,"(3480, 4240)","(3480, 4240)","(42.0, 3626.0)","(0, 0)",MONOCHROME2,1,1
a1ae5f6f0d47,bd327cd68d62,d85dfac211f4,a1ae5f6f0d47_d85dfac211f4.png,"(3488, 4256)","(3486, 4255)","(3.0, 3461.0)","(0, 0)",MONOCHROME2,1,2
26eee057d9fa,f5db89f2db0c,d8802f7de108,26eee057d9fa_d8802f7de108.png,"(2991, 2992)","(2991, 2991)","(35.0, 2507.0)","(0, 0)",MONOCHROME2,1,1
ae4794cc0fab,d4e5f64ad883,d8814bffbf60,ae4794cc0fab_d8814bffbf60.png,"(2416, 2872)","(2276, 2872)","(81.0, 238.0)","(70, 0)",MONOCHROME2,,
4108decf2beb,e49c37c0c5bf,d887fdb6099e,4108decf2beb_d887fdb6099e.png,"(3480, 4240)","(3480, 4240)","(147.0, 3623.0)","(0, 0)",MONOCHROME2,1,1
494f4d7a1bed,d434c3e49fe0,d889eeca955d,494f4d7a1bed_d889eeca955d.png,"(3488, 4256)","(3487, 4255)","(35.0, 3609.0)","(0, 0)",MONOCHROME2,1,1
5d0e25241be9,f98e49d113ae,d899ba3a99be,5d0e25241be9_d899ba3a99be.png,"(3488, 4256)","(3486, 4207)","(7.0, 3502.0)","(0, 0)",MONOCHROME2,1,2
d8af57a024ed,3ea61b8d41d1,d89fce5db16d,d8af57a024ed_d89fce5db16d.png,"(2800, 3408)","(2800, 3408)","(120.0, 2861.0)","(0, 0)",MONOCHROME2,1,1
e0b5009d6492,bec4998f4707,d8a2a67de028,e0b5009d6492_d8a2a67de028.png,"(2800, 3408)","(2800, 3408)","(818.0, 14160.0)","(0, 0)",MONOCHROME1,1,1
ba482ec6743a,22f2b028657c,d8b5f15da163,ba482ec6743a_d8b5f15da163.png,"(2416, 2872)","(2276, 2872)","(87.0, 231.0)","(70, 0)",MONOCHROME2,,
cd5dd5e6f3f5,b2ee36aa2df5,d8ba599611e5,cd5dd5e6f3f5_d8ba599611e5.png,"(2336, 2836)","(2336, 2836)","(1864.0, 15472.0)","(0, 0)",MONOCHROME1,1,1
80e3f166ad2f,3d01f1687764,d8c835ba6e7c,80e3f166ad2f_d8c835ba6e7c.png,"(2436, 3032)","(2436, 3032)","(4870.0, 64562.0)","(0, 0)",MONOCHROME1,1,1
ffc3fa3a1911,ce49baeddb32,d8e311373f9f,ffc3fa3a1911_d8e311373f9f.png,"(3480, 4248)","(3480, 4248)","(31.0, 3589.0)","(0, 0)",MONOCHROME2,1,1
5f91c6b4a523,5416a31a3de4,d8e89f7d9d4c,5f91c6b4a523_d8e89f7d9d4c.png,"(2320, 2832)","(2320, 2832)","(7.0, 230.0)","(0, 0)",MONOCHROME2,1,1
f40f145b6d3a,ad4f5cef6b90,d8ef6a6d4981,f40f145b6d3a_d8ef6a6d4981.png,"(3488, 4256)","(3486, 4255)","(13.0, 3702.0)","(0, 0)",MONOCHROME2,1,1
d00ba06748c5,cbf2041ed3ec,d908cf9ff11b,d00ba06748c5_d908cf9ff11b.png,"(2789, 2992)","(2789, 2991)","(39.0, 2971.0)","(0, 0)",MONOCHROME2,1,1
285d0448622f,15ba0101c8f9,d908edf349ed,285d0448622f_d908edf349ed.png,"(2544, 3056)","(2529, 2974)","(257.0, 3616.0)","(0, 78)",MONOCHROME2,1,1
10b30a720c5b,6bc7769f197e,d917ca083c6f,10b30a720c5b_d917ca083c6f.png,"(2767, 2845)","(2767, 2845)","(48.0, 3539.0)","(0, 0)",MONOCHROME1,1,1
59289712b7a7,b6aba526030f,d91acd41cafa,59289712b7a7_d91acd41cafa.png,"(2539, 3050)","(2539, 3050)","(45.0, 3674.0)","(0, 0)",MONOCHROME2,1,1
983673fbc3e3,fce1c2a4c44d,d91c35698478,983673fbc3e3_d91c35698478.png,"(2398, 2959)","(2396, 2956)","(629.0, 3290.0)","(2, 3)",MONOCHROME2,1,1
9ba12eba8ede,50e2b1735847,d92557b57575,9ba12eba8ede_d92557b57575.png,"(3480, 4248)","(3480, 4173)","(485.0, 3653.0)","(0, 0)",MONOCHROME2,1,1
c9ffe6312921,e8591c1f2f01,d93245b3e942,c9ffe6312921_d93245b3e942.png,"(3488, 4256)","(3486, 4255)","(91.0, 3520.0)","(0, 0)",MONOCHROME2,1,1
4ea3d3aed9a6,112946456c0f,d93b214337b2,4ea3d3aed9a6_d93b214337b2.png,"(2544, 3056)","(2541, 3052)","(13.0, 3235.0)","(0, 4)",MONOCHROME2,1,1
bc3e009078ca,6fcf6a95c1f6,d93b8a8335cf,bc3e009078ca_d93b8a8335cf.png,"(2336, 2836)","(2336, 2836)","(3737.0, 15013.0)","(0, 0)",MONOCHROME1,1,1
2a457a88c49b,bb2eceb10efc,d93f9cc993b5,2a457a88c49b_d93f9cc993b5.png,"(2540, 2880)","(2400, 2880)","(1286.0, 9908.0)","(70, 0)",MONOCHROME2,,
57081e4ab3b1,73cc2dcae3bc,d9456aadecbe,57081e4ab3b1_d9456aadecbe.png,"(2972, 2854)","(2971, 2852)","(267.0, 3596.0)","(0, 0)",MONOCHROME2,3,1
ff8c65c0cb53,b7039048bc18,d9652442404c,ff8c65c0cb53_d9652442404c.png,"(2010, 2431)","(2010, 2431)","(14.0, 4038.0)","(0, 0)",MONOCHROME2,1,1
6262f05749d3,e7705a6f285b,d97a82ad2559,6262f05749d3_d97a82ad2559.png,"(2801, 2798)","(2801, 2797)","(262.0, 3371.0)","(0, 0)",MONOCHROME2,1,1
e2822dd69c4b,ccec04dade43,d9836a416645,e2822dd69c4b_d9836a416645.png,"(2453, 2633)","(2372, 2503)","(118.0, 3772.0)","(65, 64)",MONOCHROME2,1,1
158f4775c613,58d4d279d6d8,d984628f648f,158f4775c613_d984628f648f.png,"(2520, 3032)","(2434, 3016)","(89.0, 2972.0)","(86, 12)",MONOCHROME2,3,1
6fd699f5e287,454eb125930e,d9893c485b74,6fd699f5e287_d9893c485b74.png,"(3480, 4248)","(2835, 3783)","(2.0, 3350.0)","(0, 368)",MONOCHROME2,1,1
c1f2fb51a794,7b89425422b0,d9989cde71cb,c1f2fb51a794_d9989cde71cb.png,"(3480, 4248)","(2991, 3645)","(95.0, 3359.0)","(107, 312)",MONOCHROME2,1,1
7e2fe165275e,19289a0ba39f,d99dc9055ace,7e2fe165275e_d99dc9055ace.png,"(2539, 3050)","(2539, 3050)","(117.0, 3140.0)","(0, 0)",MONOCHROME2,5,1
8805b17f963a,22f0dd70649c,d9a1e0ca662e,8805b17f963a_d9a1e0ca662e.png,"(4020, 4891)","(4019, 4891)","(13.0, 4059.0)","(0, 0)",MONOCHROME2,1,1
f0a6b49a3ad1,4f168bbcaf89,d9a7611d9adb,f0a6b49a3ad1_d9a7611d9adb.png,"(2800, 3408)","(2800, 3408)","(2161.0, 15138.0)","(0, 0)",MONOCHROME1,1,1
f74f0c0db300,cde4930ca8c6,d9bea6b28f9f,f74f0c0db300_d9bea6b28f9f.png,"(2800, 3408)","(2800, 3408)","(227.0, 2824.0)","(0, 0)",MONOCHROME2,1,1
beb058ee419b,89a53c0a774c,d9d38c4f0b20,beb058ee419b_d9d38c4f0b20.png,"(2801, 2802)","(2801, 2801)","(66.0, 2696.0)","(0, 0)",MONOCHROME2,1,1
